,TEAM_NAME,WinRate,3P%,2P%,3P_ratio,2P_ratio
0,Atlanta Hawks,0.6463414634146342,0.36013745704467354,0.49700710811821924,0.21393912659902956,0.7860608734009704
1,Boston Celtics,0.6097560975609756,0.34822051639916257,0.5225262291709525,0.22767715284397838,0.7723228471560216
2,Charlotte Bobcats,0.5365853658536586,0.3456048084147258,0.48201005025125626,0.21106882334284807,0.788931176657152
3,Chicago Bulls,0.5,0.3302063789868668,0.4738669907970134,0.15619047619047619,0.8438095238095238
4,Cleveland Cavaliers,0.7439024390243902,0.3805309734513274,0.519650655021834,0.2475355969331873,0.7524644030668127
5,Dallas Mavericks,0.6707317073170732,0.3724966622162884,0.4906879513492968,0.22159763313609468,0.7784023668639053
6,Denver Nuggets,0.6463414634146342,0.35860250494396834,0.49990311955047473,0.22716382150344414,0.7728361784965558
7,Detroit Pistons,0.32926829268292684,0.3142857142857143,0.47413155949741315,0.1802484095728567,0.8197515904271433
8,Golden State Warriors,0.3170731707317073,0.3752222880853586,0.4986129091917884,0.23780659712433042,0.7621934028756696
9,Houston Rockets,0.5121951219512195,0.3514689880304679,0.4814159292035398,0.26549183879820887,0.7345081612017911
10,Indiana Pacers,0.3902439024390244,0.34757383966244726,0.47919626547594885,0.27788362890224244,0.7221163710977576
11,Los Angeles Clippers,0.35365853658536583,0.33150308853809196,0.48969673405909797,0.2207241327071656,0.7792758672928344
12,Los Angeles Lakers,0.6951219512195121,0.3405889884763124,0.49162431771127424,0.2272,0.7728
13,Memphis Grizzlies,0.4878048780487805,0.33725490196078434,0.4917164816396242,0.14836363636363636,0.8516363636363636
14,Miami Heat,0.573170731707317,0.34642356241234223,0.4890023566378633,0.2187787664927892,0.7812212335072108
15,Milwaukee Bucks,0.5609756097560976,0.3557639271924986,0.46383799421407906,0.25907402114889966,0.7409259788511003
16,Minnesota Timberwolves,0.18292682926829268,0.34123624047417445,0.47074190177638453,0.17059078434204825,0.8294092156579518
17,New Jersey Nets,0.14634146341463414,0.3181434599156118,0.45371577574967403,0.18080561489166921,0.8191943851083308
18,New Orleans Hornets,0.45121951219512196,0.36323155216284986,0.49468690702087287,0.2297573808827828,0.7702426191172171
19,New York Knicks,0.35365853658536583,0.3463869463869464,0.5039103783555273,0.31195462478184993,0.6880453752181501
20,Oklahoma City Thunder,0.6097560975609756,0.34011391375101707,0.4898148148148148,0.18539749585156132,0.8146025041484387
21,Orlando Magic,0.7195121951219512,0.37527889335118253,0.5210691066698772,0.35048482952768223,0.6495151704723178
22,Philadelphia 76ers,0.32926829268292684,0.3432295438088342,0.49070422535211267,0.205934983596779,0.794065016403221
23,Phoenix Suns,0.6585365853658537,0.4124293785310734,0.5199282582702272,0.2607542722451385,0.7392457277548615
24,Portland Trail Blazers,0.6097560975609756,0.3537463976945245,0.49022704837117476,0.21509375484270882,0.7849062451572911
25,Sacramento Kings,0.3048780487804878,0.3485177151120752,0.48294629898403485,0.2005801305293691,0.7994198694706309
26,San Antonio Spurs,0.6097560975609756,0.3581124757595346,0.5078247261345853,0.23231716473945035,0.7676828352605496
27,Toronto Raptors,0.4878048780487805,0.3707945597709377,0.5122277416889568,0.2106771226059418,0.7893228773940583
28,Utah Jazz,0.6463414634146342,0.3637116818558409,0.5193740685543964,0.18357414448669201,0.8164258555133079
29,Washington Wizards,0.3170731707317073,0.3526530612244898,0.47050228310502284,0.1828358208955224,0.8171641791044776
