,TEAM_NAME,WinRate,3P%,2P%,3P_ratio,2P_ratio
0,Atlanta Hawks,0.45121951219512196,0.3562152133580705,0.47332846181951044,0.16452991452991453,0.8354700854700855
1,Boston Celtics,0.8048780487804879,0.38107416879795397,0.5061414654807285,0.24880687241489025,0.7511931275851098
2,Charlotte Bobcats,0.3902439024390244,0.3665973665973666,0.47564077479945216,0.22017088800732376,0.7798291119926762
3,Chicago Bulls,0.4024390243902439,0.3632183908045977,0.4523038156947444,0.19020550940096195,0.8097944905990381
4,Cleveland Cavaliers,0.5487804878048781,0.35751295336787564,0.4628371822239472,0.2305509929819322,0.7694490070180678
5,Dallas Mavericks,0.6219512195121951,0.35210263720598717,0.4951095461658842,0.21534919416730622,0.7846508058326938
6,Denver Nuggets,0.6097560975609756,0.3545171339563863,0.5039572979937419,0.2280477408354646,0.7719522591645354
7,Detroit Pistons,0.7195121951219512,0.3661654135338346,0.48113388239800803,0.20302243932224087,0.7969775606777592
8,Golden State Warriors,0.5853658536585366,0.3482837528604119,0.5060333269488604,0.2950310559006211,0.7049689440993789
9,Houston Rockets,0.6707317073170732,0.341534856473345,0.484872770987778,0.2548521946849806,0.7451478053150195
10,Indiana Pacers,0.43902439024390244,0.37357743691241957,0.47204344328238135,0.289003289003289,0.710996710996711
11,Los Angeles Clippers,0.2804878048780488,0.3243744207599629,0.4603056280283265,0.16741660201706748,0.8325833979829325
12,Los Angeles Lakers,0.6951219512195121,0.37806967447173045,0.5103611604499704,0.25682018187151656,0.7431798181284834
13,Memphis Grizzlies,0.2682926829268293,0.3485103991006183,0.49213392496974584,0.26406412349710556,0.7359358765028945
14,Miami Heat,0.18292682926829268,0.35761107064821557,0.46685472496473907,0.21669823232323232,0.7833017676767676
15,Milwaukee Bucks,0.3170731707317073,0.34424980959634427,0.4738586156111929,0.19466271312083025,0.8053372868791697
16,Minnesota Timberwolves,0.2682926829268293,0.35027799841143764,0.474091399784095,0.18468534545987972,0.8153146545401203
17,New Jersey Nets,0.4146341463414634,0.34825174825174826,0.4697211155378486,0.22170542635658916,0.7782945736434108
18,New Orleans Hornets,0.6829268292682927,0.38864898210980875,0.4896618357487923,0.23852266038846381,0.7614773396115362
19,New York Knicks,0.2804878048780488,0.33700137551581844,0.46709409768055815,0.2151842533668788,0.7848157466331213
20,Orlando Magic,0.6341463414634146,0.3862102217936355,0.5162397072278133,0.32174992243251627,0.6782500775674837
21,Philadelphia 76ers,0.4878048780487805,0.3172268907563025,0.48349719101123595,0.14320096269554752,0.8567990373044525
22,Phoenix Suns,0.6707317073170732,0.3934240362811791,0.5376644081307294,0.2601002654084341,0.7398997345915659
23,Portland Trail Blazers,0.5,0.37727910238429174,0.4681640625,0.21784295753131683,0.7821570424686831
24,Sacramento Kings,0.4634146341463415,0.37307973664959765,0.4879599306492005,0.20844769746874048,0.7915523025312595
25,San Antonio Spurs,0.6829268292682927,0.368944099378882,0.48691316992106354,0.25062266500622665,0.7493773349937733
26,Seattle SuperSonics,0.24390243902439024,0.3333333333333333,0.4615132118824881,0.13353242320819111,0.8664675767918089
27,Toronto Raptors,0.5,0.39204934886908843,0.4890829694323144,0.2169194171870354,0.7830805828129647
28,Utah Jazz,0.6585365853658537,0.37168949771689497,0.5224668000727669,0.16611043689320387,0.8338895631067961
29,Washington Wizards,0.524390243902439,0.3562577447335812,0.47451289116315687,0.24107542942494398,0.758924570575056
