,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
10,1610612754,Indiana Pacers,82,44,38,0.537,3980.65,2668,6169,0.432,542,1575,0.344,1748,2206,0.792,868,2418,3286,1489,1173.0,615,357,398,1890,6,7626,62.0,0.3441269841269841,0.4627775359164127,0.2553088020748906,0.7446911979251094,0.5365853658536586
11,1610612746,Los Angeles Clippers,82,37,45,0.451,4006.0,2924,6368,0.459,231,669,0.345,1770,2274,0.778,980,2455,3435,1901,1290.0,599,422,393,1819,2,7849,-63.0,0.3452914798206278,0.47253904193718194,0.10505653266331658,0.8949434673366834,0.45121951219512196
12,1610612747,Los Angeles Lakers,82,34,48,0.415,3956.0,2895,6629,0.437,644,1813,0.355,1661,2137,0.777,1028,2511,3539,1672,1176.0,508,344,420,1794,1,8095,-243.0,0.3552123552123552,0.4674003322259136,0.2734952481520591,0.7265047518479408,0.4146341463414634
13,1610612763,Memphis Grizzlies,82,45,37,0.549,3941.0,2802,6271,0.447,531,1486,0.357,1526,2024,0.754,887,2307,3194,1716,1197.0,699,476,476,1910,3,7661,188.0,0.3573351278600269,0.4746081504702194,0.23696380162653485,0.7630361983734651,0.5487804878048781
14,1610612748,Miami Heat,82,59,23,0.72,3996.0,3097,6368,0.486,475,1260,0.377,1658,2466,0.672,887,2639,3526,1791,1127.0,528,474,264,1814,0,8327,535.0,0.376984126984127,0.5133124510571653,0.1978643216080402,0.8021356783919598,0.7195121951219512
15,1610612749,Milwaukee Bucks,82,30,52,0.366,3956.0,2964,6580,0.45,325,925,0.351,1720,2229,0.772,985,2405,3390,1720,1132.0,529,289,370,1797,5,7973,-245.0,0.35135135135135137,0.4666666666666667,0.1405775075987842,0.8594224924012158,0.36585365853658536
16,1610612750,Minnesota Timberwolves,82,44,38,0.537,3951.0,3045,6629,0.459,395,1145,0.345,1449,1820,0.796,947,2580,3527,1918,1079.0,460,447,323,1774,3,7934,119.0,0.34497816593886466,0.48322392414296134,0.1727259013425856,0.8272740986574144,0.5365853658536586
17,1610612751,New Jersey Nets,82,42,40,0.512,3981.0,2753,6419,0.429,435,1203,0.362,1555,2039,0.763,855,2387,3242,1772,1164.0,650,308,402,1985,1,7496,-123.0,0.36159600997506236,0.44440184049079756,0.18741236952796386,0.8125876304720362,0.5121951219512195
18,1610612740,New Orleans Hornets,82,18,64,0.22,3986.0,2718,6556,0.415,415,1316,0.315,1401,1830,0.766,1019,2281,3300,1724,1217.0,550,310,452,1883,4,7252,-580.0,0.31534954407294835,0.4395038167938931,0.20073215375228798,0.799267846247712,0.21951219512195122
19,1610612752,New York Knicks,82,33,49,0.402,3976.0,2978,6599,0.451,441,1240,0.356,1580,2060,0.767,965,2393,3358,1665,1204.0,629,260,389,1942,5,7977,-200.0,0.3556451612903226,0.47340921813771225,0.1879072586755569,0.8120927413244431,0.4024390243902439
20,1610612753,Orlando Magic,82,36,46,0.439,3941.0,3034,6679,0.454,320,916,0.349,1772,2335,0.759,1038,2544,3582,1583,1322.0,633,441,354,1937,2,8160,-184.0,0.34934497816593885,0.4709352767655735,0.1371462793831412,0.8628537206168588,0.43902439024390244
21,1610612755,Philadelphia 76ers,82,43,39,0.524,3971.0,2946,6736,0.437,505,1453,0.348,1731,2194,0.789,909,2536,3445,1710,1274.0,756,321,383,1878,4,8128,-61.0,0.3475567790777701,0.46204807874313836,0.21570665083135393,0.7842933491686461,0.524390243902439
22,1610612756,Phoenix Suns,82,62,20,0.756,3956.0,3351,7018,0.477,796,2026,0.393,1556,2080,0.748,967,2652,3619,1927,1125.0,572,453,342,1563,1,9054,584.0,0.3928923988153998,0.5118189102564102,0.28868623539469934,0.7113137646053006,0.7560975609756098
23,1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,2896,6422,0.451,420,1161,0.362,1409,1944,0.725,970,2404,3374,1722,1308.0,583,544,414,1703,5,7621,-328.0,0.36175710594315247,0.4706329595134005,0.18078480224229213,0.8192151977577079,0.32926829268292684
24,1610612758,Sacramento Kings,82,50,32,0.61,3971.0,3203,6978,0.459,522,1396,0.374,1577,2004,0.787,1023,2455,3478,2005,1073.0,674,316,365,1685,3,8505,177.0,0.37392550143266473,0.48029380150483697,0.2000573230151906,0.7999426769848094,0.6097560975609756
25,1610612759,San Antonio Spurs,82,59,23,0.72,3961.0,2923,6450,0.453,507,1395,0.363,1535,2120,0.724,987,2489,3476,1770,1126.0,613,543,421,1717,4,7888,640.0,0.3634408602150538,0.47794263105835805,0.21627906976744185,0.7837209302325582,0.7195121951219512
26,1610612760,Seattle SuperSonics,82,52,30,0.634,3951.0,2882,6498,0.444,666,1824,0.365,1683,2131,0.79,1041,2311,3352,1487,1113.0,553,338,390,1944,12,8113,188.0,0.3651315789473684,0.47411210954214805,0.2807017543859649,0.7192982456140351,0.6341463414634146
27,1610612761,Toronto Raptors,82,33,49,0.402,3961.0,2952,6656,0.444,648,1681,0.385,1626,2101,0.774,844,2444,3288,1670,1087.0,621,317,360,1876,2,8178,-133.0,0.3854848304580607,0.46311557788944724,0.25255408653846156,0.7474459134615384,0.4024390243902439
28,1610612762,Utah Jazz,82,26,56,0.317,3956.0,2828,6301,0.449,250,762,0.328,1719,2272,0.757,1047,2243,3290,1826,1292.0,541,374,474,2189,1,7625,-350.0,0.32808398950131235,0.4654269723776855,0.12093318520869703,0.879066814791303,0.3170731707317073
29,1610612764,Washington Wizards,82,45,37,0.549,3956.0,2966,6794,0.437,514,1498,0.343,1795,2476,0.725,1133,2374,3507,1563,1172.0,716,347,412,1807,1,8241,-27.0,0.3431241655540721,0.46299093655589124,0.22048866647041507,0.7795113335295849,0.5487804878048781
30,1610612737,Atlanta Hawks,82,26,56,0.317,3976.0,2946,6496,0.454,424,1154,0.367,1656,2207,0.75,1069,2232,3301,1625,1284.0,587,394,422,2054,1855,7972,-390.0,0.36741767764298094,0.47210782478472485,0.17764778325123154,0.8223522167487685,0.3170731707317073
31,1610612738,Boston Celtics,82,33,49,0.402,3976.0,2951,6322,0.467,467,1290,0.362,1664,2204,0.755,813,2432,3245,1716,1359.0,578,422,404,2033,1837,8033,-126.0,0.362015503875969,0.49364069952305245,0.20404935147105346,0.7959506485289465,0.4024390243902439
32,1610612766,Charlotte Bobcats,82,26,56,0.317,3981.0,2961,6843,0.433,428,1261,0.339,1593,2186,0.729,990,2270,3260,1717,1167.0,822,354,441,1960,1929,7943,-328.0,0.3394131641554322,0.45378000716589034,0.1842759023819962,0.8157240976180038,0.3170731707317073
33,1610612741,Chicago Bulls,82,41,41,0.5,3981.0,3004,6737,0.446,560,1477,0.379,1452,1967,0.738,906,2602,3508,1804,1224.0,508,345,420,2038,1882,8020,52.0,0.3791469194312796,0.464638783269962,0.21923704913166098,0.780762950868339,0.5
34,1610612739,Cleveland Cavaliers,82,50,32,0.61,3966.0,2908,6412,0.454,497,1465,0.339,1689,2318,0.729,959,2511,3470,1560,1137.0,567,392,357,1733,1842,8002,183.0,0.3392491467576792,0.48736608045279967,0.22847785402370555,0.7715221459762944,0.6097560975609756
35,1610612742,Dallas Mavericks,82,60,22,0.732,3976.0,2948,6375,0.462,416,1113,0.374,1818,2322,0.783,1030,2431,3461,1473,1112.0,593,488,400,1834,1938,8130,498.0,0.37376460017969454,0.4811858608893957,0.17458823529411766,0.8254117647058824,0.7317073170731707
36,1610612743,Denver Nuggets,82,44,38,0.537,3986.0,3078,6672,0.461,350,1076,0.325,1721,2312,0.744,903,2486,3389,1921,1216.0,698,463,436,1863,1911,8227,19.0,0.3252788104089219,0.4874910650464618,0.16127098321342925,0.8387290167865707,0.5365853658536586
37,1610612765,Detroit Pistons,82,64,18,0.78,3966.0,2983,6558,0.455,557,1451,0.384,1418,1950,0.727,975,2347,3322,1971,931.0,580,490,285,1513,1710,7941,547.0,0.3838731909028256,0.4750342666927746,0.22125648063433973,0.7787435193656602,0.7804878048780488
38,1610612744,Golden State Warriors,82,34,48,0.415,3966.0,2939,6785,0.433,625,1832,0.341,1573,2190,0.718,980,2485,3465,1694,1156.0,604,356,409,1941,1918,8076,-111.0,0.3411572052401747,0.4671916010498688,0.27000736919675755,0.7299926308032424,0.4146341463414634
39,1610612745,Houston Rockets,82,34,48,0.415,3966.0,2708,6252,0.433,469,1414,0.332,1502,1980,0.759,849,2565,3414,1580,1193.0,588,320,373,1863,1716,7387,-130.0,0.3316831683168317,0.4627945431996693,0.22616762635956494,0.7738323736404351,0.4146341463414634
40,1610612754,Indiana Pacers,82,41,41,0.5,3946.0,2786,6274,0.444,536,1536,0.349,1591,2158,0.737,898,2559,3457,1631,1254.0,598,409,399,1821,1800,7699,155.0,0.3489583333333333,0.4748839172646686,0.2448198916161938,0.7551801083838062,0.5
41,1610612746,Los Angeles Clippers,82,47,35,0.573,3961.0,2993,6443,0.465,290,843,0.344,1694,2142,0.791,828,2704,3532,1708,1185.0,534,503,355,1872,1777,7970,129.0,0.34400948991696323,0.4826785714285714,0.13083967096073257,0.8691603290392674,0.573170731707317
42,1610612747,Los Angeles Lakers,82,45,37,0.549,3971.0,2992,6607,0.453,552,1583,0.349,1618,2172,0.745,970,2488,3458,1734,1143.0,628,350,354,1894,1925,8154,205.0,0.3487049905243209,0.4856687898089172,0.23959436960799152,0.7604056303920085,0.5487804878048781
43,1610612763,Memphis Grizzlies,82,49,33,0.598,3971.0,2746,6125,0.448,590,1578,0.374,1476,2077,0.711,834,2379,3213,1586,1134.0,600,442,456,1757,1867,7558,303.0,0.37389100126742714,0.4741587860127557,0.2576326530612245,0.7423673469387755,0.5975609756097561
44,1610612748,Miami Heat,82,52,30,0.634,3951.0,3039,6355,0.478,497,1441,0.345,1616,2310,0.7,858,2675,3533,1692,1186.0,522,442,298,1871,1938,8191,317.0,0.34489937543372656,0.5172975172975173,0.22675059008654602,0.7732494099134539,0.6341463414634146
45,1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,2976,6566,0.453,507,1335,0.38,1561,2115,0.738,929,2448,3377,1769,1197.0,597,270,414,1902,1937,8020,-85.0,0.3797752808988764,0.4719938826228255,0.20332013402375876,0.7966798659762413,0.4878048780487805
46,1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,2888,6340,0.456,310,942,0.329,1436,1895,0.758,811,2422,3233,1716,1189.0,559,471,374,1889,1736,7522,-154.0,0.32908704883227174,0.4775842904779548,0.14858044164037854,0.8514195583596215,0.4024390243902439
47,1610612751,New Jersey Nets,82,49,33,0.598,3956.0,2778,6317,0.44,477,1447,0.33,1658,2187,0.758,822,2539,3361,1884,1119.0,558,278,329,1903,1889,7691,112.0,0.32964754664823775,0.4724845995893224,0.2290644293177141,0.7709355706822859,0.5975609756097561
48,1610612740,New Orleans/Oklahoma City Hornets,82,38,44,0.463,3961.0,2831,6428,0.44,300,885,0.339,1649,2176,0.758,918,2379,3297,1519,1095.0,611,311,432,1786,1910,7611,-231.0,0.3389830508474576,0.45661194299116004,0.13767890479153702,0.862321095208463,0.4634146341463415
49,1610612752,New York Knicks,82,23,59,0.28,3986.0,2822,6205,0.455,320,884,0.362,1878,2587,0.726,1033,2360,3393,1468,1449.0,555,271,436,2157,2051,7842,-525.0,0.36199095022624433,0.4702123660965984,0.14246575342465753,0.8575342465753425,0.2804878048780488
50,1610612753,Orlando Magic,82,36,46,0.439,3981.0,2911,6167,0.472,299,796,0.376,1663,2277,0.73,892,2402,3294,1495,1240.0,532,362,386,1908,1899,7784,-88.0,0.3756281407035176,0.4863153975051201,0.12907410410248094,0.870925895897519,0.43902439024390244
51,1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,3001,6546,0.458,375,1031,0.364,1770,2330,0.76,873,2425,3298,1653,1159.0,651,404,386,1712,1898,8147,-160.0,0.36372453928225024,0.4761559383499547,0.15750076382523678,0.8424992361747632,0.4634146341463415
52,1610612756,Phoenix Suns,82,54,28,0.659,3991.0,3430,7167,0.479,837,2097,0.399,1189,1475,0.806,778,2650,3428,2179,1088.0,549,412,282,1683,1623,8886,455.0,0.39914163090128757,0.511439842209073,0.29259104227710336,0.7074089577228966,0.6585365853658537
53,1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,2791,6267,0.445,364,1042,0.349,1339,1944,0.689,886,2203,3089,1490,1205.0,529,435,403,1828,1704,7285,-775.0,0.3493282149712092,0.4644976076555024,0.16626775171533428,0.8337322482846657,0.25609756097560976
54,1610612758,Sacramento Kings,82,44,38,0.537,3966.0,2954,6500,0.454,494,1408,0.351,1704,2173,0.784,852,2473,3325,1825,1199.0,608,299,403,1672,1870,8106,126.0,0.3508522727272727,0.4831107619795758,0.21661538461538463,0.7833846153846153,0.5365853658536586
55,1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,2993,6342,0.472,524,1362,0.385,1327,1891,0.702,851,2548,3399,1717,1126.0,543,467,343,1714,1689,7837,559.0,0.38472834067547723,0.49578313253012046,0.21475875118259224,0.7852412488174078,0.7682926829268293
56,1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,3077,6711,0.459,605,1631,0.371,1652,2104,0.785,1013,2233,3246,1696,1208.0,622,306,399,1933,1820,8411,-248.0,0.37093807480073576,0.48661417322834644,0.24303382506332885,0.7569661749366712,0.4268292682926829
57,1610612761,Toronto Raptors,82,27,55,0.329,3991.0,3013,6639,0.454,608,1620,0.375,1653,2089,0.791,864,2291,3155,1593,1071.0,529,272,359,1965,1834,8287,-245.0,0.37530864197530867,0.4791791193464834,0.24401265250790782,0.7559873474920922,0.32926829268292684
58,1610612762,Utah Jazz,82,41,41,0.5,3976.0,2744,6207,0.442,311,925,0.336,1774,2466,0.719,1071,2380,3451,1772,1290.0,524,492,463,2032,2104,7573,-216.0,0.3362162162162162,0.4606209769026884,0.1490252940228774,0.8509747059771227,0.5
59,1610612764,Washington Wizards,82,42,40,0.512,3966.0,2975,6656,0.447,497,1394,0.357,1889,2496,0.757,1035,2344,3379,1523,1143.0,658,339,341,1855,2053,8336,152.0,0.3565279770444763,0.4709236031927024,0.20943509615384615,0.7905649038461539,0.5121951219512195
60,1610612737,Atlanta Hawks,82,30,52,0.366,3975.985,2831,6372,0.444,341,1038,0.329,1677,2203,0.761,976,2312,3288,1573,1306.0,609,446,421,1970,1853,7680,-390.0,0.3285163776493256,0.4668166479190101,0.16290018832391714,0.8370998116760828,0.36585365853658536
61,1610612738,Boston Celtics,82,24,58,0.293,3971.0,2858,6454,0.443,471,1283,0.367,1670,2178,0.767,918,2391,3309,1630,1350.0,589,382,449,1971,1757,7857,-280.0,0.36710833982852686,0.4616128408431638,0.1987914471645491,0.8012085528354509,0.2926829268292683
62,1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,2960,6643,0.446,457,1280,0.357,1568,2136,0.734,920,2346,3266,1836,1224.0,638,369,437,1985,1786,7945,-307.0,0.35703125,0.466716390080179,0.19268402830046666,0.8073159716995334,0.4024390243902439
63,1610612741,Chicago Bulls,82,49,33,0.598,3956.0,3046,6663,0.457,480,1237,0.388,1528,2083,0.734,984,2597,3581,1832,1310.0,639,445,433,1908,1900,8100,411.0,0.3880355699272433,0.4729082196830077,0.18565210865976287,0.8143478913402371,0.5975609756097561
64,1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,2978,6658,0.447,494,1404,0.352,1484,2133,0.696,1039,2529,3568,1708,1177.0,625,353,349,1781,1804,7934,314.0,0.35185185185185186,0.4727826417967263,0.21087413637729047,0.7891258636227095,0.6097560975609756
65,1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,3010,6442,0.467,535,1404,0.381,1646,2045,0.805,920,2515,3435,1632,1140.0,560,408,312,1837,1811,8201,592.0,0.38105413105413105,0.4912663755458515,0.21794473765911207,0.782055262340888,0.8170731707317073
66,1610612743,Denver Nuggets,82,45,37,0.549,3956.0,3164,6805,0.465,484,1440,0.336,1827,2449,0.746,1001,2558,3559,1920,1352.0,678,435,424,1756,1946,8639,133.0,0.33611111111111114,0.4995340167753961,0.21160911094783247,0.7883908890521675,0.5487804878048781
67,1610612765,Detroit Pistons,82,53,29,0.646,3976.0,2942,6484,0.454,449,1305,0.344,1539,1988,0.774,948,2374,3322,1768,1001.0,583,472,290,1672,1668,7872,341.0,0.34406130268199236,0.4813670592778529,0.2012646514497224,0.7987353485502776,0.6463414634146342
68,1610612744,Golden State Warriors,82,42,40,0.512,3951.0,3261,7048,0.463,700,1966,0.356,1515,2113,0.717,941,2455,3396,1950,1309.0,750,466,399,1933,1832,8737,-28.0,0.3560528992878942,0.503935458480913,0.27894438138479,0.72105561861521,0.5121951219512195
69,1610612745,Houston Rockets,82,52,30,0.634,3971.0,2906,6528,0.445,705,1893,0.372,1436,1906,0.753,880,2673,3553,1704,1162.0,583,337,353,1710,1631,7953,398.0,0.3724247226624406,0.4748651564185545,0.2899816176470588,0.7100183823529411,0.6341463414634146
70,1610612754,Indiana Pacers,82,35,47,0.427,3955.995,2872,6561,0.438,481,1389,0.346,1615,2125,0.76,990,2441,3431,1680,1335.0,599,447,410,1912,1942,7840,-200.0,0.3462922966162707,0.4622969837587007,0.211705532693187,0.788294467306813,0.4268292682926829
71,1610612746,Los Angeles Clippers,82,40,42,0.488,3946.0,2880,6318,0.456,314,903,0.348,1769,2245,0.788,888,2484,3372,1762,1239.0,596,472,321,1858,1829,7843,-38.0,0.3477297895902547,0.47386888273314864,0.1429249762583096,0.8570750237416904,0.4878048780487805
72,1610612747,Los Angeles Lakers,82,42,40,0.512,4006.0,3103,6664,0.466,608,1724,0.353,1660,2221,0.747,886,2495,3381,1850,1273.0,600,421,409,1889,1916,8474,-6.0,0.35266821345707655,0.5050607287449392,0.258703481392557,0.741296518607443,0.5121951219512195
73,1610612763,Memphis Grizzlies,82,22,60,0.268,3996.0,2998,6448,0.465,500,1362,0.367,1835,2410,0.761,866,2375,3241,1680,1343.0,564,407,450,1827,1992,8331,-422.0,0.3671071953010279,0.4911521824616595,0.21122828784119108,0.7887717121588089,0.2682926829268293
74,1610612748,Miami Heat,82,44,38,0.537,3971.0,2919,6288,0.464,528,1539,0.343,1393,2019,0.69,817,2526,3343,1681,1201.0,566,442,314,1749,1790,7759,-75.0,0.34307992202729043,0.5034744156664561,0.24475190839694658,0.7552480916030534,0.5365853658536586
75,1610612749,Milwaukee Bucks,82,28,54,0.341,3971.0,3121,6714,0.465,524,1472,0.356,1406,1919,0.733,941,2272,3213,1771,1240.0,587,224,433,1821,1718,8172,-359.0,0.35597826086956524,0.4954215948111408,0.21924337205838546,0.7807566279416145,0.34146341463414637
76,1610612750,Minnesota Timberwolves,82,32,50,0.39,4000.985,2997,6502,0.461,384,1089,0.353,1499,1892,0.792,819,2473,3292,1848,1278.0,532,325,360,1758,1679,7877,-301.0,0.3526170798898072,0.48272676888970995,0.16748692709935403,0.8325130729006459,0.3902439024390244
77,1610612751,New Jersey Nets,82,41,41,0.5,3976.0,2913,6379,0.457,609,1676,0.363,1566,2153,0.727,822,2525,3347,1962,1212.0,499,273,369,1869,1886,8001,-63.0,0.36336515513126494,0.4899000637890708,0.26273710612948736,0.7372628938705126,0.5
78,1610612740,New Orleans/Oklahoma City Hornets,82,39,43,0.476,3976.0,2971,6674,0.445,455,1256,0.362,1436,1941,0.74,1025,2512,3537,1537,1187.0,522,347,392,1620,1733,7833,-129.0,0.3622611464968153,0.4643779992617202,0.18819298771351514,0.8118070122864849,0.47560975609756095
79,1610612752,New York Knicks,82,33,49,0.402,4001.0,2903,6356,0.457,474,1370,0.346,1714,2396,0.715,1032,2516,3548,1532,1405.0,543,260,406,1932,1875,7994,-234.0,0.345985401459854,0.4871640593662254,0.21554436752674638,0.7844556324732537,0.4024390243902439
80,1610612753,Orlando Magic,82,40,42,0.488,3956.0,2875,6090,0.472,342,962,0.356,1679,2393,0.702,920,2418,3338,1525,1392.0,565,416,376,1904,1921,7771,64.0,0.35550935550935553,0.49395475819032764,0.1579638752052545,0.8420361247947454,0.4878048780487805
81,1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,2932,6408,0.458,284,823,0.345,1637,2135,0.767,899,2353,3252,1669,1258.0,590,390,320,1671,1801,7785,-248.0,0.3450789793438639,0.4741271262309758,0.12843320848938827,0.8715667915106118,0.4268292682926829
82,1610612756,Phoenix Suns,82,61,21,0.744,3981.0,3388,6855,0.494,785,1965,0.399,1476,1827,0.808,737,2583,3320,2122,1189.0,553,394,304,1659,1759,9037,599.0,0.3994910941475827,0.5323108384458077,0.28665207877461707,0.7133479212253829,0.7439024390243902
83,1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,2874,6392,0.45,426,1232,0.346,1543,2006,0.769,923,2299,3222,1513,1236.0,555,380,380,1931,1750,7717,-352.0,0.3457792207792208,0.4744186046511628,0.1927409261576971,0.8072590738423029,0.3902439024390244
84,1610612758,Sacramento Kings,82,33,49,0.402,3961.0,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,797,2396,3193,1665,1194.0,671,265,405,1792,1990,8303,-148.0,0.3502974223397224,0.4803745766088862,0.2316289038579302,0.7683710961420698,0.4024390243902439
85,1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,2999,6328,0.474,595,1561,0.381,1486,1980,0.751,761,2577,3338,1814,1137.0,587,417,337,1588,1739,8079,691.0,0.3811659192825112,0.5043003985735264,0.24668141592920353,0.7533185840707964,0.7073170731707317
86,1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,3047,6628,0.46,525,1451,0.362,1511,1911,0.791,928,2322,3250,1695,1268.0,631,301,341,1801,1635,8130,-237.0,0.36181943487250173,0.48715472281243966,0.21891973445986723,0.7810802655401328,0.3780487804878049
87,1610612761,Toronto Raptors,82,47,35,0.573,3951.0,3032,6547,0.463,531,1464,0.363,1562,1983,0.788,755,2480,3235,1822,1104.0,581,321,317,1672,1786,8157,81.0,0.36270491803278687,0.492032264410781,0.2236138689476096,0.7763861310523904,0.573170731707317
88,1610612762,Utah Jazz,82,51,31,0.622,3961.0,3069,6471,0.474,354,1056,0.335,1830,2462,0.743,1030,2456,3486,2024,1277.0,577,339,438,2067,2010,8322,235.0,0.3352272727272727,0.5013850415512465,0.16318961520630507,0.836810384793695,0.6219512195121951
89,1610612764,Washington Wizards,82,41,41,0.5,3965.995,3070,6820,0.45,561,1614,0.348,1855,2425,0.765,998,2379,3377,1660,1133.0,635,375,380,1823,1927,8556,-42.0,0.3475836431226766,0.48194391087207067,0.23665689149560118,0.7633431085043988,0.5
90,1610612737,Atlanta Hawks,82,37,45,0.451,3971.0,2975,6552,0.454,384,1078,0.356,1720,2227,0.772,1008,2454,3462,1804,1223.0,600,448,421,1673,1793,8054,-149.0,0.3562152133580705,0.47332846181951044,0.16452991452991453,0.8354700854700855,0.45121951219512196
91,1610612738,Boston Celtics,82,66,16,0.805,3951.0,2986,6286,0.475,596,1564,0.381,1677,2176,0.771,830,2615,3445,1833,1246.0,696,379,389,1864,1818,8245,841.0,0.38107416879795397,0.5061414654807285,0.24880687241489025,0.7511931275851098,0.8048780487804879
92,1610612766,Charlotte Bobcats,82,32,50,0.39,3976.0,2960,6554,0.452,529,1443,0.367,1510,2115,0.714,892,2440,3332,1748,1204.0,614,402,476,1777,1721,7959,-359.0,0.3665973665973666,0.47564077479945216,0.22017088800732376,0.7798291119926762,0.3902439024390244
93,1610612741,Chicago Bulls,82,33,49,0.402,3961.0,2987,6861,0.435,474,1305,0.363,1533,2029,0.756,1050,2478,3528,1811,1197.0,635,429,465,1784,1746,7981,-253.0,0.3632183908045977,0.4523038156947444,0.19020550940096195,0.8097944905990381,0.4024390243902439
94,1610612739,Cleveland Cavaliers,82,45,37,0.549,3971.0,2937,6697,0.439,552,1544,0.358,1477,2061,0.717,1092,2563,3655,1640,1145.0,579,427,388,1712,1666,7903,-29.0,0.35751295336787564,0.4628371822239472,0.2305509929819322,0.7694490070180678,0.5487804878048781
95,1610612742,Dallas Mavericks,82,51,31,0.622,3946.0,3025,6515,0.464,494,1403,0.352,1690,2075,0.814,883,2643,3526,1720,1037.0,490,402,357,1786,1739,8234,372.0,0.35210263720598717,0.4951095461658842,0.21534919416730622,0.7846508058326938,0.6219512195121951
96,1610612743,Denver Nuggets,82,50,32,0.61,3971.0,3307,7038,0.47,569,1605,0.355,1891,2519,0.751,918,2698,3616,2024,1203.0,752,551,393,1731,1950,9074,304.0,0.3545171339563863,0.5039572979937419,0.2280477408354646,0.7719522591645354,0.6097560975609756
