,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3971.0,7574,0.483,2505,1850,0.818,920,2719,2049,1060.0,580,401,414,1541,1612,9711,24.0,0.3520958083832335,0.5476425330439929,0.3307367309215738,0.6692632690784261,0.5
1,1610612738,Boston Celtics,3996.0,7278,0.475,3492,1769,0.812,796,2921,2186,1095.0,521,430,318,1542,1568,9671,535.0,0.3765750286368843,0.5665610142630745,0.47980214344600164,0.5201978565539983,0.6951219512195121
2,1610612751,Brooklyn Nets,3946.0,6978,0.487,2771,1811,0.8,674,2648,2093,1127.0,585,506,317,1730,1517,9295,70.0,0.3782028148682786,0.5588305205609698,0.39710518773287473,0.6028948122671253,0.5487804878048781
3,1610612766,Charlotte Hornets,3966.0,7413,0.457,2669,1932,0.749,901,2751,2062,1164.0,634,425,471,1661,1667,9098,-512.0,0.33008617459722744,0.5278246205733558,0.3600431674086065,0.6399568325913935,0.32926829268292684
4,1610612741,Chicago Bulls,3981.0,7116,0.49,2367,1788,0.809,694,2779,2006,1097.0,644,371,389,1551,1537,9276,106.0,0.360794254330376,0.5546430827542641,0.3326306913996627,0.6673693086003373,0.4878048780487805
5,1610612739,Cleveland Cavaliers,3976.0,6984,0.488,2589,1844,0.78,795,2574,2045,1094.0,586,384,360,1560,1675,9205,441.0,0.36693704132869837,0.5592718998862344,0.3707044673539519,0.6292955326460481,0.6219512195121951
6,1610612742,Dallas Mavericks,3986.0,6909,0.475,3362,2057,0.755,625,2556,1880,1002.0,514,304,312,1697,1789,9366,6.0,0.37061273051754906,0.574288130814773,0.48661166594297295,0.5133883340570271,0.4634146341463415
7,1610612743,Denver Nuggets,3951.0,7088,0.504,2559,1834,0.751,828,2699,2368,1192.0,618,368,344,1525,1601,9495,273.0,0.3786635404454865,0.5751821594170898,0.36103273137697517,0.6389672686230248,0.6463414634146342
8,1610612765,Detroit Pistons,3961.0,7140,0.454,2659,2106,0.771,916,2564,1884,1237.0,574,308,453,1813,1718,9045,-674.0,0.3512598721323806,0.5155099308190136,0.3724089635854342,0.6275910364145658,0.2073170731707317
9,1610612744,Golden State Warriors,3966.0,7393,0.479,3540,1655,0.794,864,2793,2446,1336.0,588,324,326,1756,1510,9753,148.0,0.3850282485875706,0.564495198546587,0.47883132693088054,0.5211686730691194,0.5365853658536586
10,1610612745,Houston Rockets,3951.0,7287,0.457,2619,2078,0.754,1100,2695,1835,1332.0,600,374,509,1679,1692,9081,-644.0,0.32684230622374955,0.529777206512425,0.35940716344174556,0.6405928365582544,0.2682926829268293
11,1610612754,Indiana Pacers,3951.0,7345,0.469,3030,1944,0.79,832,2575,2213,1224.0,631,478,438,1741,1660,9535,-261.0,0.366996699669967,0.5404403244495944,0.41252552756977534,0.5874744724302247,0.4268292682926829
12,1610612746,LA Clippers,3966.0,7060,0.477,2734,1962,0.781,803,2742,1959,1167.0,580,364,344,1598,1606,9314,41.0,0.380760790051207,0.5383726306056403,0.38725212464589237,0.6127478753541077,0.5365853658536586
