,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3946.0,6699,0.466,2152,1735,0.778,715,2611,2111,1167.0,744,380,404,1457,1611,8409,445.0,0.38011152416356875,0.506487794149989,0.32124197641439023,0.6787580235856098,0.7317073170731707
1,1610612738,Boston Celtics,3976.0,7211,0.443,2021,1678,0.754,910,2685,2009,1133.0,674,294,431,1738,1545,8312,13.0,0.32657100445324094,0.4880539499036609,0.2802662598807378,0.7197337401192623,0.4878048780487805
2,1610612751,Brooklyn Nets,3986.0,6804,0.451,1633,1817,0.748,846,2627,1716,1133.0,576,340,372,1579,1641,8038,-236.0,0.3312921004286589,0.48888029394701216,0.2400058788947678,0.7599941211052322,0.4634146341463415
3,1610612766,Charlotte Hornets,3981.0,6932,0.42,1566,1867,0.748,820,2793,1654,976.0,499,448,440,1494,1708,7721,-260.0,0.31800766283524906,0.45005590756615726,0.22590882862088862,0.7740911713791113,0.4024390243902439
4,1610612741,Chicago Bulls,3976.0,6797,0.442,1825,2067,0.783,959,2792,1781,1145.0,514,476,443,1495,1736,8265,246.0,0.35342465753424657,0.47385358004827033,0.2685008091805208,0.7314991908194792,0.6097560975609756
5,1610612739,Cleveland Cavaliers,3956.0,6739,0.458,2253,1934,0.751,911,2612,1814,1171.0,603,340,368,1510,1685,8457,367.0,0.36662228140257436,0.5044583147570219,0.33432259979225404,0.6656774002077459,0.6463414634146342
6,1610612742,Dallas Mavericks,3976.0,7036,0.463,2082,1843,0.752,858,2608,1846,1062.0,663,371,314,1644,1816,8628,238.0,0.3515850144092219,0.5092854259184497,0.29590676520750425,0.7040932347924957,0.6097560975609756
7,1610612743,Denver Nuggets,3976.0,7158,0.433,2032,1991,0.734,1012,2653,1788,1166.0,641,367,504,1882,1698,8320,-291.0,0.3248031496062992,0.4758095981271947,0.2838781782620844,0.7161218217379156,0.36585365853658536
8,1610612765,Detroit Pistons,3966.0,7038,0.432,2043,1838,0.703,1051,2630,1771,1099.0,623,383,391,1559,1584,8077,-82.0,0.3441018110621635,0.46806806806806805,0.29028132992327366,0.7097186700767263,0.3902439024390244
9,1610612744,Golden State Warriors,3946.0,7137,0.478,2217,1709,0.768,853,2814,2248,1185.0,762,496,293,1628,1541,9016,828.0,0.39828597203428057,0.5136178861788618,0.31063472047078605,0.689365279529214,0.8170731707317073
10,1610612745,Houston Rockets,3961.0,6832,0.444,2680,2133,0.715,958,2624,1820,1366.0,777,407,437,1803,1730,8522,282.0,0.34813432835820896,0.5055394990366089,0.39227166276346603,0.607728337236534,0.6829268292682927
11,1610612754,Indiana Pacers,3971.0,6824,0.439,1740,1817,0.756,856,2822,1757,1147.0,505,375,386,1742,1754,7981,23.0,0.35172413793103446,0.46931549960660895,0.25498241500586166,0.7450175849941383,0.4634146341463415
12,1610612746,Los Angeles Clippers,3946.0,6830,0.473,2202,2067,0.71,784,2711,2031,1012.0,640,409,245,1749,1766,8751,540.0,0.37556766575840145,0.5187986171132238,0.32240117130307466,0.6775988286969253,0.6829268292682927
13,1610612747,Los Angeles Lakers,3986.0,7020,0.435,1546,1935,0.741,952,2647,1715,1086.0,578,366,396,1741,1589,8073,-561.0,0.34411384217335056,0.4607234198027037,0.22022792022792023,0.7797720797720797,0.25609756097560976
14,1610612763,Memphis Grizzlies,3981.0,6763,0.458,1246,1869,0.773,856,2634,1777,1094.0,700,347,424,1567,1662,8062,266.0,0.3394863563402889,0.4846837049120899,0.18423776430578145,0.8157622356942186,0.6707317073170732
15,1610612748,Miami Heat,3946.0,6330,0.456,1659,1940,0.741,747,2461,1626,1214.0,642,372,359,1636,1715,7764,-213.0,0.3351416515973478,0.49860843502462,0.262085308056872,0.737914691943128,0.45121951219512196
16,1610612749,Milwaukee Bucks,3986.0,6722,0.459,1500,1734,0.757,876,2574,1932,1373.0,789,403,392,1814,1649,8023,35.0,0.36333333333333334,0.4860206817311375,0.22314787265694733,0.7768521273430526,0.5
17,1610612750,Minnesota Timberwolves,3961.0,6820,0.438,1223,2110,0.776,949,2406,1771,1231.0,668,327,449,1571,1751,8016,-721.0,0.33197056418642684,0.4609612292299446,0.17932551319648093,0.8206744868035191,0.1951219512195122
18,1610612740,New Orleans Pelicans,3956.0,6795,0.457,1583,1790,0.751,942,2621,1806,1087.0,553,510,475,1530,1533,8147,65.0,0.37018319646241316,0.4838833461243285,0.2329654157468727,0.7670345842531273,0.5487804878048781
19,1610612752,New York Knicks,3971.0,6726,0.428,1614,1575,0.769,867,2443,1746,1206.0,575,382,353,1768,1564,7535,-764.0,0.3469640644361834,0.45422535211267606,0.23996431757359502,0.760035682426405,0.2073170731707317
20,1610612760,Oklahoma City Thunder,3966.0,7119,0.447,1864,2020,0.754,1052,2844,1681,1205.0,598,454,377,1829,1675,8524,179.0,0.33905579399141633,0.4856327307326356,0.261834527321253,0.738165472678747,0.5487804878048781
21,1610612753,Orlando Magic,3951.0,6792,0.453,1598,1565,0.729,822,2607,1692,1221.0,647,314,441,1714,1467,7847,-469.0,0.34668335419274093,0.4855602618405853,0.23527679623085984,0.7647232037691402,0.3048780487804878
22,1610612755,Philadelphia 76ers,3961.0,6777,0.408,2160,1953,0.676,978,2536,1683,1453.0,789,487,454,1778,1657,7542,-736.0,0.32037037037037036,0.4489928525016244,0.3187250996015936,0.6812749003984063,0.21951219512195122
23,1610612756,Phoenix Suns,3976.0,7038,0.452,2048,1767,0.76,896,2643,1659,1238.0,700,385,337,1744,1664,8397,-74.0,0.3408203125,0.4969939879759519,0.29099175902244956,0.7090082409775504,0.47560975609756095
24,1610612757,Portland Trail Blazers,3971.0,7049,0.45,2231,1589,0.801,879,2881,1799,1117.0,525,372,297,1494,1534,8429,347.0,0.3617212012550426,0.49149024491490245,0.3164987941551993,0.6835012058448007,0.6219512195121951
25,1610612758,Sacramento Kings,3971.0,6617,0.455,1350,2400,0.762,895,2728,1667,1333.0,550,324,508,1696,1958,8310,-304.0,0.3414814814814815,0.4839567116005316,0.20401994861719813,0.7959800513828019,0.35365853658536583
26,1610612759,San Antonio Spurs,3991.0,6854,0.468,1847,1754,0.78,806,2772,2000,1146.0,657,444,362,1564,1613,8461,508.0,0.36654033567948024,0.5054923107649291,0.26947767726874816,0.7305223227312518,0.6707317073170732
27,1610612761,Toronto Raptors,3971.0,6829,0.455,2060,2014,0.787,881,2526,1701,1057.0,615,357,413,1712,1668,8527,252.0,0.3524271844660194,0.49947578108618157,0.3016547078635232,0.6983452921364768,0.5975609756097561
28,1610612762,Utah Jazz,3941.0,6492,0.447,1781,1929,0.721,988,2617,1632,1256.0,623,489,382,1583,1604,7801,18.0,0.3425042111173498,0.4860963701974103,0.27433764633394947,0.7256623536660505,0.4634146341463415
29,1610612764,Washington Wizards,3991.0,6790,0.462,1381,1758,0.742,862,2801,1969,1233.0,601,378,350,1707,1610,8080,59.0,0.3598841419261405,0.48844518395267145,0.20338733431516937,0.7966126656848306,0.5609756097560976
