,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3976.0,6496,0.454,1154,2207,0.75,1069,2232,1625,1284.0,587,394,422,2054,1855,7972,-390.0,0.36741767764298094,0.47210782478472485,0.17764778325123154,0.8223522167487685,0.3170731707317073
1,1610612738,Boston Celtics,3976.0,6322,0.467,1290,2204,0.755,813,2432,1716,1359.0,578,422,404,2033,1837,8033,-126.0,0.362015503875969,0.49364069952305245,0.20404935147105346,0.7959506485289465,0.4024390243902439
2,1610612766,Charlotte Bobcats,3981.0,6843,0.433,1261,2186,0.729,990,2270,1717,1167.0,822,354,441,1960,1929,7943,-328.0,0.3394131641554322,0.45378000716589034,0.1842759023819962,0.8157240976180038,0.3170731707317073
3,1610612741,Chicago Bulls,3981.0,6737,0.446,1477,1967,0.738,906,2602,1804,1224.0,508,345,420,2038,1882,8020,52.0,0.3791469194312796,0.464638783269962,0.21923704913166098,0.780762950868339,0.5
4,1610612739,Cleveland Cavaliers,3966.0,6412,0.454,1465,2318,0.729,959,2511,1560,1137.0,567,392,357,1733,1842,8002,183.0,0.3392491467576792,0.48736608045279967,0.22847785402370555,0.7715221459762944,0.6097560975609756
5,1610612742,Dallas Mavericks,3976.0,6375,0.462,1113,2322,0.783,1030,2431,1473,1112.0,593,488,400,1834,1938,8130,498.0,0.37376460017969454,0.4811858608893957,0.17458823529411766,0.8254117647058824,0.7317073170731707
6,1610612743,Denver Nuggets,3986.0,6672,0.461,1076,2312,0.744,903,2486,1921,1216.0,698,463,436,1863,1911,8227,19.0,0.3252788104089219,0.4874910650464618,0.16127098321342925,0.8387290167865707,0.5365853658536586
7,1610612765,Detroit Pistons,3966.0,6558,0.455,1451,1950,0.727,975,2347,1971,931.0,580,490,285,1513,1710,7941,547.0,0.3838731909028256,0.4750342666927746,0.22125648063433973,0.7787435193656602,0.7804878048780488
8,1610612744,Golden State Warriors,3966.0,6785,0.433,1832,2190,0.718,980,2485,1694,1156.0,604,356,409,1941,1918,8076,-111.0,0.3411572052401747,0.4671916010498688,0.27000736919675755,0.7299926308032424,0.4146341463414634
9,1610612745,Houston Rockets,3966.0,6252,0.433,1414,1980,0.759,849,2565,1580,1193.0,588,320,373,1863,1716,7387,-130.0,0.3316831683168317,0.4627945431996693,0.22616762635956494,0.7738323736404351,0.4146341463414634
10,1610612754,Indiana Pacers,3946.0,6274,0.444,1536,2158,0.737,898,2559,1631,1254.0,598,409,399,1821,1800,7699,155.0,0.3489583333333333,0.4748839172646686,0.2448198916161938,0.7551801083838062,0.5
11,1610612746,Los Angeles Clippers,3961.0,6443,0.465,843,2142,0.791,828,2704,1708,1185.0,534,503,355,1872,1777,7970,129.0,0.34400948991696323,0.4826785714285714,0.13083967096073257,0.8691603290392674,0.573170731707317
12,1610612747,Los Angeles Lakers,3971.0,6607,0.453,1583,2172,0.745,970,2488,1734,1143.0,628,350,354,1894,1925,8154,205.0,0.3487049905243209,0.4856687898089172,0.23959436960799152,0.7604056303920085,0.5487804878048781
13,1610612763,Memphis Grizzlies,3971.0,6125,0.448,1578,2077,0.711,834,2379,1586,1134.0,600,442,456,1757,1867,7558,303.0,0.37389100126742714,0.4741587860127557,0.2576326530612245,0.7423673469387755,0.5975609756097561
14,1610612748,Miami Heat,3951.0,6355,0.478,1441,2310,0.7,858,2675,1692,1186.0,522,442,298,1871,1938,8191,317.0,0.34489937543372656,0.5172975172975173,0.22675059008654602,0.7732494099134539,0.6341463414634146
15,1610612749,Milwaukee Bucks,3971.0,6566,0.453,1335,2115,0.738,929,2448,1769,1197.0,597,270,414,1902,1937,8020,-85.0,0.3797752808988764,0.4719938826228255,0.20332013402375876,0.7966798659762413,0.4878048780487805
16,1610612750,Minnesota Timberwolves,3971.0,6340,0.456,942,1895,0.758,811,2422,1716,1189.0,559,471,374,1889,1736,7522,-154.0,0.32908704883227174,0.4775842904779548,0.14858044164037854,0.8514195583596215,0.4024390243902439
17,1610612751,New Jersey Nets,3956.0,6317,0.44,1447,2187,0.758,822,2539,1884,1119.0,558,278,329,1903,1889,7691,112.0,0.32964754664823775,0.4724845995893224,0.2290644293177141,0.7709355706822859,0.5975609756097561
18,1610612740,New Orleans/Oklahoma City Hornets,3961.0,6428,0.44,885,2176,0.758,918,2379,1519,1095.0,611,311,432,1786,1910,7611,-231.0,0.3389830508474576,0.45661194299116004,0.13767890479153702,0.862321095208463,0.4634146341463415
19,1610612752,New York Knicks,3986.0,6205,0.455,884,2587,0.726,1033,2360,1468,1449.0,555,271,436,2157,2051,7842,-525.0,0.36199095022624433,0.4702123660965984,0.14246575342465753,0.8575342465753425,0.2804878048780488
20,1610612753,Orlando Magic,3981.0,6167,0.472,796,2277,0.73,892,2402,1495,1240.0,532,362,386,1908,1899,7784,-88.0,0.3756281407035176,0.4863153975051201,0.12907410410248094,0.870925895897519,0.43902439024390244
21,1610612755,Philadelphia 76ers,3981.0,6546,0.458,1031,2330,0.76,873,2425,1653,1159.0,651,404,386,1712,1898,8147,-160.0,0.36372453928225024,0.4761559383499547,0.15750076382523678,0.8424992361747632,0.4634146341463415
22,1610612756,Phoenix Suns,3991.0,7167,0.479,2097,1475,0.806,778,2650,2179,1088.0,549,412,282,1683,1623,8886,455.0,0.39914163090128757,0.511439842209073,0.29259104227710336,0.7074089577228966,0.6585365853658537
23,1610612757,Portland Trail Blazers,3946.0,6267,0.445,1042,1944,0.689,886,2203,1490,1205.0,529,435,403,1828,1704,7285,-775.0,0.3493282149712092,0.4644976076555024,0.16626775171533428,0.8337322482846657,0.25609756097560976
24,1610612758,Sacramento Kings,3966.0,6500,0.454,1408,2173,0.784,852,2473,1825,1199.0,608,299,403,1672,1870,8106,126.0,0.3508522727272727,0.4831107619795758,0.21661538461538463,0.7833846153846153,0.5365853658536586
25,1610612759,San Antonio Spurs,3961.0,6342,0.472,1362,1891,0.702,851,2548,1717,1126.0,543,467,343,1714,1689,7837,559.0,0.38472834067547723,0.49578313253012046,0.21475875118259224,0.7852412488174078,0.7682926829268293
26,1610612760,Seattle SuperSonics,3966.0,6711,0.459,1631,2104,0.785,1013,2233,1696,1208.0,622,306,399,1933,1820,8411,-248.0,0.37093807480073576,0.48661417322834644,0.24303382506332885,0.7569661749366712,0.4268292682926829
27,1610612761,Toronto Raptors,3991.0,6639,0.454,1620,2089,0.791,864,2291,1593,1071.0,529,272,359,1965,1834,8287,-245.0,0.37530864197530867,0.4791791193464834,0.24401265250790782,0.7559873474920922,0.32926829268292684
28,1610612762,Utah Jazz,3976.0,6207,0.442,925,2466,0.719,1071,2380,1772,1290.0,524,492,463,2032,2104,7573,-216.0,0.3362162162162162,0.4606209769026884,0.1490252940228774,0.8509747059771227,0.5
