,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3941.0,7015,0.446,2544,1654,0.785,743,2693,1946,1274.0,638,348,453,1606,1661,8475,-447.0,0.3604559748427673,0.49496756877656006,0.36265146115466856,0.6373485388453314,0.2926829268292683
1,1610612738,Boston Celtics,3961.0,6975,0.45,2492,1697,0.771,767,2878,1842,1148.0,604,373,364,1618,1571,8529,294.0,0.37680577849117175,0.4911889359803703,0.35727598566308244,0.6427240143369176,0.6707317073170732
2,1610612751,Brooklyn Nets,3971.0,7114,0.441,2924,1850,0.772,792,2852,1941,1245.0,512,390,450,1688,1615,8741,-307.0,0.35601915184678523,0.5,0.41102052291256674,0.5889794770874333,0.34146341463414637
3,1610612766,Charlotte Hornets,3956.0,7106,0.45,2233,2216,0.747,827,2901,1770,1041.0,559,373,404,1409,1839,8874,21.0,0.3690103000447828,0.48696901292838085,0.3142414860681115,0.6857585139318886,0.43902439024390244
4,1610612741,Chicago Bulls,3971.0,7285,0.435,2549,1574,0.759,790,2872,1923,1147.0,626,289,423,1571,1425,8440,-577.0,0.355433503334641,0.4780405405405405,0.34989704873026767,0.6501029512697323,0.32926829268292684
5,1610612739,Cleveland Cavaliers,3946.0,6950,0.476,2636,1909,0.779,694,2761,1916,1126.0,582,312,340,1524,1696,9091,77.0,0.37215477996965096,0.5401019935095039,0.37928057553956834,0.6207194244604316,0.6097560975609756
6,1610612742,Dallas Mavericks,3961.0,7042,0.444,2688,1530,0.763,666,2717,1858,1007.0,578,310,369,1578,1604,8390,-249.0,0.35974702380952384,0.49632521819016995,0.3817097415506958,0.6182902584493042,0.2926829268292683
7,1610612743,Denver Nuggets,3976.0,7102,0.47,2536,1830,0.767,902,2748,2059,1226.0,627,404,391,1533,1699,9020,121.0,0.37066246056782337,0.5251861585632939,0.3570825119684596,0.6429174880315404,0.5609756097560976
8,1610612765,Detroit Pistons,3961.0,7129,0.45,2373,1621,0.745,830,2756,1868,1102.0,628,317,398,1508,1511,8509,-12.0,0.37336704593341763,0.48822539949537425,0.33286575957357273,0.6671342404264272,0.47560975609756095
9,1610612744,Golden State Warriors,3946.0,6979,0.503,2369,1668,0.815,691,2877,2402,1265.0,656,612,300,1607,1516,9304,490.0,0.39088222878851836,0.5603036876355748,0.3394469121650666,0.6605530878349334,0.7073170731707317
10,1610612745,Houston Rockets,3951.0,6906,0.46,3470,2061,0.781,739,2825,1767,1135.0,699,392,363,1597,1670,9213,695.0,0.3619596541786744,0.5582072176949942,0.5024616275702288,0.4975383724297712,0.7926829268292683
11,1610612754,Indiana Pacers,3951.0,7083,0.472,2010,1573,0.779,788,2684,1819,1088.0,721,340,428,1544,1514,8656,113.0,0.3686567164179104,0.5133057362507392,0.28377806014400675,0.7162219398559933,0.5853658536585366
12,1610612746,LA Clippers,3941.0,7004,0.471,2196,2095,0.743,832,2766,1832,1204.0,628,372,462,1638,1803,8937,3.0,0.35382513661202186,0.5251663893510815,0.31353512278697887,0.6864648772130212,0.5121951219512195
