,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
14,1610612749,Milwaukee Bucks,3956.0,6650,0.447,1145,2192,0.775,960,2502,1872,1110.0,554,383,406,1668,3,8039,87.0,0.3502183406113537,0.4666666666666667,0.17218045112781954,0.8278195488721805,0.5
15,1610612750,Minnesota Timberwolves,3951.0,6571,0.462,897,1743,0.781,875,2645,1890,1043.0,561,462,296,1731,6,7753,450.0,0.3634336677814939,0.47708847373986607,0.13650890275452746,0.8634910972454726,0.7073170731707317
16,1610612751,New Jersey Nets,3941.0,6372,0.441,1123,1856,0.753,862,2473,2009,1209.0,709,322,374,1722,5,7401,205.0,0.3357079252003562,0.46408839779005523,0.17623979912115506,0.8237602008788449,0.573170731707317
17,1610612740,New Orleans Hornets,3966.0,6605,0.42,1666,1937,0.751,1091,2418,1716,1228.0,708,346,429,1715,7,7529,-11.0,0.3187274909963986,0.4537355740028346,0.2522331566994701,0.7477668433005299,0.5
18,1610612752,New York Knicks,3976.0,6513,0.442,1115,1732,0.793,950,2543,1695,1289.0,608,391,383,1897,3,7542,-121.0,0.36412556053811657,0.45850314931456093,0.17119606939966223,0.8288039306003377,0.47560975609756095
19,1610612753,Orlando Magic,3966.0,6768,0.429,1248,2000,0.737,1003,2350,1584,1123.0,547,308,450,1744,4,7711,-576.0,0.34375,0.4483695652173913,0.18439716312056736,0.8156028368794326,0.25609756097560976
20,1610612755,Philadelphia 76ers,3971.0,6260,0.428,992,2009,0.753,941,2408,1640,1307.0,654,358,463,1701,1,7215,-204.0,0.34173387096774194,0.4447608200455581,0.1584664536741214,0.8415335463258786,0.4024390243902439
21,1610612756,Phoenix Suns,3946.0,6671,0.443,1202,1865,0.746,924,2406,1586,1249.0,734,383,431,1862,3,7723,-307.0,0.3452579034941764,0.4649844578533553,0.18018288112726727,0.8198171188727327,0.35365853658536583
22,1610612757,Portland Trail Blazers,3996.0,6467,0.448,1102,1728,0.731,1040,2376,1768,1213.0,613,443,390,1554,4,7440,-104.0,0.3457350272232305,0.46915191053122085,0.17040358744394618,0.8295964125560538,0.5
23,1610612758,Sacramento Kings,3956.0,6711,0.462,1498,2044,0.795,888,2492,2152,1137.0,710,325,413,1586,4,8433,411.0,0.40120160213618156,0.4799539612507194,0.2232156161525853,0.7767843838474147,0.6707317073170732
24,1610612759,San Antonio Spurs,3950.633333333333,6434,0.442,1140,2069,0.681,1029,2669,1676,1203.0,661,537,380,1667,2,7501,592.0,0.35789473684210527,0.45976577257272383,0.1771837115324837,0.8228162884675163,0.6951219512195121
25,1610612760,Seattle SuperSonics,3961.0,6590,0.446,1936,1782,0.765,907,2318,1782,1188.0,661,387,387,1784,5,7964,-52.0,0.3734504132231405,0.4761495487752471,0.29377845220030346,0.7062215477996965,0.45121951219512196
26,1610612761,Toronto Raptors,3996.0,6348,0.418,1294,1650,0.75,830,2419,1574,1165.0,604,402,333,1748,2,7006,-247.0,0.3562596599690881,0.43391373169766523,0.20384373030875866,0.7961562696912413,0.4024390243902439
27,1610612762,Utah Jazz,3956.0,6172,0.436,786,2196,0.746,1103,2272,1671,1365.0,581,494,530,2096,5,7271,-100.0,0.32061068702290074,0.45265503156331227,0.127349319507453,0.872650680492547,0.5121951219512195
28,1610612764,Washington Wizards,3966.0,6557,0.421,1270,2211,0.714,1115,2392,1537,1439.0,733,406,448,1712,3,7531,-459.0,0.3417322834645669,0.43975789672782295,0.1936861369528748,0.8063138630471252,0.3048780487804878
