,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3971.0,7524,0.451,3034,1918,0.752,955,2825,2118,1397.0,675,419,448,1932,1817,9294,-494.0,0.35168094924192483,0.5178173719376392,0.40324295587453485,0.5967570441254652,0.35365853658536583
1,1610612738,Boston Celtics,3956.0,7423,0.465,2829,1598,0.802,804,2849,2155,1052.0,706,435,317,1670,1602,9216,364.0,0.3647932131495228,0.5265563778841967,0.38111275764515695,0.618887242354843,0.5975609756097561
2,1610612751,Brooklyn Nets,3996.0,7358,0.449,2965,2088,0.745,900,2919,1954,1236.0,539,339,432,1763,1807,9204,-6.0,0.35311973018549747,0.5130890052356021,0.40296276162000544,0.5970372383799946,0.5121951219512195
3,1610612766,Charlotte Hornets,3966.0,7362,0.448,2783,1895,0.797,814,2778,1905,1001.0,591,405,492,1550,1686,9081,-90.0,0.3510600071864894,0.5066608429788163,0.37802227655528386,0.6219777234447161,0.47560975609756095
4,1610612741,Chicago Bulls,3981.0,7205,0.453,2123,1695,0.783,718,2799,1796,1159.0,603,351,473,1663,1534,8605,-690.0,0.3509185115402732,0.49606454151908697,0.29465648854961835,0.7053435114503817,0.2682926829268293
5,1610612739,Cleveland Cavaliers,3951.0,7184,0.444,2388,1694,0.792,879,2619,1698,1106.0,534,195,459,1642,1592,8567,-788.0,0.3546901172529313,0.4883236030025021,0.33240534521158127,0.6675946547884187,0.23170731707317074
6,1610612742,Dallas Mavericks,3956.0,7122,0.447,3002,2076,0.742,832,2884,1918,1167.0,533,351,368,1650,1905,8927,-105.0,0.34043970686209196,0.5242718446601942,0.42151081156978376,0.5784891884302162,0.4024390243902439
7,1610612743,Denver Nuggets,3946.0,7384,0.466,2571,1714,0.755,972,2832,2245,1102.0,634,363,407,1644,1675,9075,324.0,0.35122520420070014,0.5269062954498234,0.3481852654387866,0.6518147345612134,0.6585365853658537
8,1610612765,Detroit Pistons,3971.0,7238,0.44,2854,1893,0.747,936,2752,1845,1135.0,569,331,419,1811,1748,8778,-20.0,0.3479327259985985,0.5,0.39430781983973473,0.6056921801602653,0.5
9,1610612744,Golden State Warriors,3961.0,7361,0.491,2824,1672,0.801,797,2990,2413,1169.0,625,525,295,1757,1601,9650,530.0,0.38491501416430596,0.5565351553890235,0.38364352669474255,0.6163564733052574,0.6951219512195121
10,1610612745,Houston Rockets,3966.0,7163,0.449,3721,2001,0.791,836,2613,1741,1094.0,700,405,369,1803,1640,9341,391.0,0.3555495834453104,0.5505520046484602,0.5194750802736283,0.4805249197263716,0.6463414634146342
11,1610612754,Indiana Pacers,3941.0,7135,0.475,2081,1727,0.752,762,2766,2128,1122.0,713,404,425,1594,1642,8857,273.0,0.3743392599711677,0.5166204986149584,0.29166082690960055,0.7083391730903994,0.5853658536585366
12,1610612746,LA Clippers,3966.0,7178,0.471,2118,2340,0.792,796,2936,1970,1193.0,561,385,498,1913,1969,9442,70.0,0.3876298394711992,0.5065217391304347,0.2950682641404291,0.7049317358595709,0.5853658536585366
13,1610612747,Los Angeles Lakers,3956.0,7425,0.47,2541,1910,0.699,835,2985,2096,1284.0,618,440,421,1701,1706,9165,-141.0,0.3333333333333333,0.5413595413595413,0.3422222222222222,0.6577777777777778,0.45121951219512196
14,1610612763,Memphis Grizzlies,3976.0,6924,0.45,2368,1882,0.772,723,2703,1963,1147.0,684,448,402,1801,1758,8490,-213.0,0.3424831081081081,0.5052677787532923,0.341998844598498,0.6580011554015021,0.4024390243902439
15,1610612748,Miami Heat,3946.0,7218,0.45,2658,1782,0.695,921,2879,1991,1208.0,627,448,389,1712,1652,8668,-19.0,0.3491346877351392,0.5094298245614035,0.36824605153782214,0.6317539484621779,0.47560975609756095
