,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
16,1610612749,Milwaukee Bucks,3966.0,7197,0.435,1670,1700,0.736,1068,2537,1876,1156.0,685,550,362,1554,1567,8108,-123.0,0.3598802395209581,0.45721005970689343,0.23204112824788106,0.767958871752119,0.4634146341463415
17,1610612750,Minnesota Timberwolves,3946.0,6702,0.439,1475,2042,0.742,973,2473,1836,1214.0,700,387,481,1509,1847,7851,-194.0,0.3050847457627119,0.4769466233020853,0.22008355714712027,0.7799164428528798,0.3780487804878049
18,1610612740,New Orleans Hornets,3956.0,6589,0.448,1474,1636,0.776,988,2426,1721,1193.0,520,440,492,1673,1534,7714,-317.0,0.36295793758480327,0.4731182795698925,0.22370617696160267,0.7762938230383973,0.32926829268292684
19,1610612752,New York Knicks,3946.0,6689,0.448,2371,1729,0.759,890,2436,1579,988.0,672,294,327,1650,1576,8196,347.0,0.3757908055672712,0.4874942102825382,0.35446255045597247,0.6455374495440275,0.6585365853658537
20,1610612760,Oklahoma City Thunder,3966.0,6504,0.481,1588,2196,0.828,854,2725,1753,1253.0,679,624,322,1654,1698,8669,755.0,0.3765743073047859,0.5142392188771359,0.24415744157441574,0.7558425584255842,0.7317073170731707
21,1610612753,Orlando Magic,3956.0,6904,0.448,1537,1359,0.755,890,2612,1871,1191.0,528,358,430,1591,1353,7718,-573.0,0.3292127521145088,0.4820197503260667,0.22262456546929316,0.7773754345307068,0.24390243902439024
22,1610612755,Philadelphia 76ers,3951.0,6895,0.444,1438,1377,0.729,896,2493,1867,1070.0,609,384,396,1505,1331,7640,-274.0,0.36022253129346316,0.46564046179219354,0.20855692530819434,0.7914430746918056,0.4146341463414634
23,1610612756,Phoenix Suns,3961.0,6917,0.443,1455,1618,0.744,959,2454,1855,1278.0,659,434,421,1688,1511,7805,-530.0,0.32989690721649484,0.47253753203954596,0.21035130837068092,0.789648691629319,0.3048780487804878
24,1610612757,Portland Trail Blazers,3971.0,6715,0.448,1904,1680,0.776,874,2474,1784,1203.0,538,353,359,1518,1537,7995,-260.0,0.35346638655462187,0.48555393889004367,0.28354430379746837,0.7164556962025317,0.4024390243902439
25,1610612758,Sacramento Kings,3966.0,6904,0.447,1681,1869,0.769,943,2385,1708,1199.0,671,342,517,1717,1636,8219,-400.0,0.36287923854848303,0.47405705533218456,0.24348203939745075,0.7565179606025493,0.34146341463414637
26,1610612759,San Antonio Spurs,3976.0,6675,0.481,1764,1725,0.791,666,2721,2058,1206.0,695,446,405,1427,1565,8448,525.0,0.3758503401360544,0.5186316432498472,0.2642696629213483,0.7357303370786517,0.7073170731707317
27,1610612761,Toronto Raptors,3996.0,6685,0.446,1665,1831,0.788,871,2426,1765,1124.0,595,392,387,1836,1650,7971,-121.0,0.3429429429429429,0.4796812749003984,0.24906507105459985,0.7509349289454001,0.4146341463414634
28,1610612762,Utah Jazz,3976.0,6710,0.454,1385,1883,0.764,989,2457,1859,1210.0,690,515,480,1750,1670,8038,-7.0,0.36606498194945847,0.4768075117370892,0.20640834575260805,0.793591654247392,0.524390243902439
29,1610612764,Washington Wizards,3971.0,6693,0.435,1495,1746,0.733,887,2652,1775,1238.0,598,376,358,1681,1569,7644,-208.0,0.36454849498327757,0.4549826856483263,0.22336769759450173,0.7766323024054983,0.35365853658536583
