,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
18,1610612740,New Orleans/Oklahoma City Hornets,82,39,43,0.476,3976.0,2971,6674,0.445,455,1256,0.362,1436,1941,0.74,1025,2512,3537,1537,1187.0,522,347,392,1620,1733,7833,-129.0,0.3622611464968153,0.4643779992617202,0.18819298771351514,0.8118070122864849,0.47560975609756095
19,1610612752,New York Knicks,82,33,49,0.402,4001.0,2903,6356,0.457,474,1370,0.346,1714,2396,0.715,1032,2516,3548,1532,1405.0,543,260,406,1932,1875,7994,-234.0,0.345985401459854,0.4871640593662254,0.21554436752674638,0.7844556324732537,0.4024390243902439
20,1610612753,Orlando Magic,82,40,42,0.488,3956.0,2875,6090,0.472,342,962,0.356,1679,2393,0.702,920,2418,3338,1525,1392.0,565,416,376,1904,1921,7771,64.0,0.35550935550935553,0.49395475819032764,0.1579638752052545,0.8420361247947454,0.4878048780487805
21,1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,2932,6408,0.458,284,823,0.345,1637,2135,0.767,899,2353,3252,1669,1258.0,590,390,320,1671,1801,7785,-248.0,0.3450789793438639,0.4741271262309758,0.12843320848938827,0.8715667915106118,0.4268292682926829
22,1610612756,Phoenix Suns,82,61,21,0.744,3981.0,3388,6855,0.494,785,1965,0.399,1476,1827,0.808,737,2583,3320,2122,1189.0,553,394,304,1659,1759,9037,599.0,0.3994910941475827,0.5323108384458077,0.28665207877461707,0.7133479212253829,0.7439024390243902
23,1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,2874,6392,0.45,426,1232,0.346,1543,2006,0.769,923,2299,3222,1513,1236.0,555,380,380,1931,1750,7717,-352.0,0.3457792207792208,0.4744186046511628,0.1927409261576971,0.8072590738423029,0.3902439024390244
24,1610612758,Sacramento Kings,82,33,49,0.402,3961.0,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,797,2396,3193,1665,1194.0,671,265,405,1792,1990,8303,-148.0,0.3502974223397224,0.4803745766088862,0.2316289038579302,0.7683710961420698,0.4024390243902439
25,1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,2999,6328,0.474,595,1561,0.381,1486,1980,0.751,761,2577,3338,1814,1137.0,587,417,337,1588,1739,8079,691.0,0.3811659192825112,0.5043003985735264,0.24668141592920353,0.7533185840707964,0.7073170731707317
26,1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,3047,6628,0.46,525,1451,0.362,1511,1911,0.791,928,2322,3250,1695,1268.0,631,301,341,1801,1635,8130,-237.0,0.36181943487250173,0.48715472281243966,0.21891973445986723,0.7810802655401328,0.3780487804878049
27,1610612761,Toronto Raptors,82,47,35,0.573,3951.0,3032,6547,0.463,531,1464,0.363,1562,1983,0.788,755,2480,3235,1822,1104.0,581,321,317,1672,1786,8157,81.0,0.36270491803278687,0.492032264410781,0.2236138689476096,0.7763861310523904,0.573170731707317
28,1610612762,Utah Jazz,82,51,31,0.622,3961.0,3069,6471,0.474,354,1056,0.335,1830,2462,0.743,1030,2456,3486,2024,1277.0,577,339,438,2067,2010,8322,235.0,0.3352272727272727,0.5013850415512465,0.16318961520630507,0.836810384793695,0.6219512195121951
29,1610612764,Washington Wizards,82,41,41,0.5,3965.995,3070,6820,0.45,561,1614,0.348,1855,2425,0.765,998,2379,3377,1660,1133.0,635,375,380,1823,1927,8556,-42.0,0.3475836431226766,0.48194391087207067,0.23665689149560118,0.7633431085043988,0.5
