,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
10,1610612745,Houston Rockets,82,54,28,0.659,3966.0,3118,6603,0.472,779,2179,0.358,1814,2549,0.712,920,2797,3717,1755,1323.0,621,461,460,1676,1993,8829,374.0,0.3575034419458467,0.5287070524412296,0.3300015144631228,0.6699984855368771,0.6585365853658537
11,1610612754,Indiana Pacers,82,56,26,0.683,3956.0,2949,6573,0.449,550,1542,0.357,1485,1907,0.779,834,2831,3665,1651,1237.0,550,446,378,1675,1793,7933,361.0,0.35667963683527887,0.4768435698668257,0.2345960748516659,0.7654039251483341,0.6829268292682927
12,1610612746,Los Angeles Clippers,82,57,25,0.695,3951.0,3208,6761,0.474,693,1966,0.352,1741,2384,0.73,858,2668,3526,2016,1136.0,703,397,284,1767,1919,8850,572.0,0.35249237029501523,0.5245046923879041,0.29078538677710397,0.709214613222896,0.6951219512195121
13,1610612747,Los Angeles Lakers,82,27,55,0.329,3941.0,3139,6980,0.45,774,2032,0.381,1390,1835,0.757,745,2620,3365,2006,1239.0,611,446,387,1627,1580,8442,-516.0,0.3809055118110236,0.47797089733225545,0.29111747851002867,0.7088825214899713,0.32926829268292684
14,1610612763,Memphis Grizzlies,82,50,32,0.61,3961.0,3122,6723,0.464,405,1147,0.353,1235,1666,0.741,950,2526,3476,1792,1124.0,631,375,410,1568,1553,7884,129.0,0.35309503051438534,0.48726685796269725,0.17060835936337945,0.8293916406366205,0.6097560975609756
15,1610612748,Miami Heat,82,54,28,0.659,3976.0,3142,6272,0.501,665,1829,0.364,1431,1884,0.76,627,2397,3024,1847,1212.0,732,367,256,1596,1675,8380,390.0,0.3635866593767086,0.5575061895115913,0.29161352040816324,0.7083864795918368,0.6585365853658537
16,1610612749,Milwaukee Bucks,82,15,67,0.183,3976.0,2952,6737,0.438,548,1553,0.353,1377,1843,0.747,971,2399,3370,1760,1238.0,541,403,413,1713,1690,7829,-671.0,0.3528654217643271,0.4637345679012346,0.23051803473356094,0.7694819652664391,0.18292682926829268
17,1610612750,Minnesota Timberwolves,82,40,42,0.488,3971.0,3189,7175,0.444,600,1757,0.341,1790,2301,0.778,1024,2644,3668,1963,1142.0,718,297,457,1504,1936,8768,219.0,0.3414911781445646,0.4778516057585825,0.2448780487804878,0.7551219512195122,0.4878048780487805
18,1610612740,New Orleans Pelicans,82,34,48,0.415,3971.0,3101,6761,0.459,486,1303,0.373,1489,1936,0.769,933,2486,3419,1745,1129.0,647,523,504,1857,1664,8177,-222.0,0.37298541826554105,0.47911322828875047,0.1927229699748558,0.8072770300251442,0.4146341463414634
19,1610612752,New York Knicks,82,37,45,0.451,3971.0,3027,6739,0.449,759,2038,0.372,1271,1670,0.761,870,2437,3307,1641,1063.0,631,367,277,1815,1611,8084,-65.0,0.37242394504416093,0.4824505424377792,0.3024187564920611,0.6975812435079388,0.45121951219512196
20,1610612760,Oklahoma City Thunder,82,59,23,0.72,3961.0,3194,6782,0.471,664,1839,0.361,1653,2052,0.806,887,2781,3668,1794,1256.0,678,501,296,1858,1672,8705,520.0,0.3610657966286025,0.5118349180659518,0.27115895016219405,0.728841049837806,0.7195121951219512
21,1610612753,Orlando Magic,82,23,59,0.28,3991.0,3022,6784,0.445,563,1596,0.353,1307,1714,0.763,794,2654,3448,1726,1222.0,630,350,445,1678,1500,7914,-446.0,0.35275689223057644,0.47397841171935234,0.23525943396226415,0.7647405660377359,0.2804878048780488
22,1610612755,Philadelphia 76ers,82,19,63,0.232,3970.985,3108,7150,0.435,577,1847,0.312,1362,1918,0.71,949,2556,3505,1791,1384.0,765,330,558,1844,1686,8155,-857.0,0.3123984840281538,0.47727701301150294,0.2583216783216783,0.7416783216783217,0.23170731707317074
23,1610612756,Phoenix Suns,82,48,34,0.585,3951.0,3172,6845,0.463,765,2055,0.372,1520,2004,0.758,928,2601,3529,1563,1258.0,688,374,332,1798,1749,8629,216.0,0.3722627737226277,0.5025052192066806,0.3002191380569759,0.6997808619430241,0.5853658536585366
24,1610612757,Portland Trail Blazers,82,54,28,0.659,3971.0,3207,7134,0.45,770,2071,0.372,1569,1926,0.815,1022,2786,3808,1904,1125.0,454,387,304,1576,1698,8753,327.0,0.3718010622887494,0.4813351767726644,0.2902999719652369,0.7097000280347631,0.6585365853658537
25,1610612758,Sacramento Kings,82,28,54,0.341,3966.0,3026,6766,0.447,491,1475,0.333,1698,2237,0.759,990,2656,3646,1547,1249.0,587,318,459,1849,1897,8241,-238.0,0.3328813559322034,0.47911547911547914,0.2180017735737511,0.7819982264262489,0.34146341463414637
26,1610612759,San Antonio Spurs,82,62,20,0.756,3951.0,3326,6844,0.486,698,1757,0.397,1289,1642,0.785,762,2786,3548,2064,1180.0,604,420,379,1495,1585,8639,633.0,0.3972680705748435,0.5166109691370159,0.25672121566335476,0.7432787843366452,0.7560975609756098
27,1610612761,Toronto Raptors,82,48,34,0.585,3991.0,2992,6718,0.445,713,1917,0.372,1608,2055,0.782,935,2552,3487,1737,1159.0,577,343,352,1882,1815,8305,266.0,0.37193531559728743,0.474692772339096,0.28535278356653765,0.7146472164334623,0.5853658536585366
28,1610612762,Utah Jazz,82,25,57,0.305,3956.0,2951,6652,0.444,543,1577,0.344,1346,1803,0.747,904,2477,3381,1664,1200.0,570,366,401,1699,1673,7791,-588.0,0.3443246670894103,0.47448275862068967,0.23707155742633795,0.7629284425736621,0.3048780487804878
29,1610612764,Washington Wizards,82,44,38,0.537,4011.0,3177,6920,0.459,647,1704,0.38,1253,1715,0.731,886,2573,3459,1909,1204.0,668,377,320,1675,1600,8254,104.0,0.3796948356807512,0.48504601226993865,0.24624277456647398,0.753757225433526,0.5365853658536586
