,TEAM_NAME,WinRate,3P%,2P%,3P_ratio,2P_ratio
30,Atlanta Hawks,0.3170731707317073,0.36741767764298094,0.47210782478472485,0.17764778325123154,0.8223522167487685
31,Boston Celtics,0.4024390243902439,0.362015503875969,0.49364069952305245,0.20404935147105346,0.7959506485289465
32,Charlotte Bobcats,0.3170731707317073,0.3394131641554322,0.45378000716589034,0.1842759023819962,0.8157240976180038
33,Chicago Bulls,0.5,0.3791469194312796,0.464638783269962,0.21923704913166098,0.780762950868339
34,Cleveland Cavaliers,0.6097560975609756,0.3392491467576792,0.48736608045279967,0.22847785402370555,0.7715221459762944
35,Dallas Mavericks,0.7317073170731707,0.37376460017969454,0.4811858608893957,0.17458823529411766,0.8254117647058824
36,Denver Nuggets,0.5365853658536586,0.3252788104089219,0.4874910650464618,0.16127098321342925,0.8387290167865707
37,Detroit Pistons,0.7804878048780488,0.3838731909028256,0.4750342666927746,0.22125648063433973,0.7787435193656602
38,Golden State Warriors,0.4146341463414634,0.3411572052401747,0.4671916010498688,0.27000736919675755,0.7299926308032424
39,Houston Rockets,0.4146341463414634,0.3316831683168317,0.4627945431996693,0.22616762635956494,0.7738323736404351
40,Indiana Pacers,0.5,0.3489583333333333,0.4748839172646686,0.2448198916161938,0.7551801083838062
41,Los Angeles Clippers,0.573170731707317,0.34400948991696323,0.4826785714285714,0.13083967096073257,0.8691603290392674
42,Los Angeles Lakers,0.5487804878048781,0.3487049905243209,0.4856687898089172,0.23959436960799152,0.7604056303920085
43,Memphis Grizzlies,0.5975609756097561,0.37389100126742714,0.4741587860127557,0.2576326530612245,0.7423673469387755
44,Miami Heat,0.6341463414634146,0.34489937543372656,0.5172975172975173,0.22675059008654602,0.7732494099134539
45,Milwaukee Bucks,0.4878048780487805,0.3797752808988764,0.4719938826228255,0.20332013402375876,0.7966798659762413
46,Minnesota Timberwolves,0.4024390243902439,0.32908704883227174,0.4775842904779548,0.14858044164037854,0.8514195583596215
47,New Jersey Nets,0.5975609756097561,0.32964754664823775,0.4724845995893224,0.2290644293177141,0.7709355706822859
48,New Orleans/Oklahoma City Hornets,0.4634146341463415,0.3389830508474576,0.45661194299116004,0.13767890479153702,0.862321095208463
49,New York Knicks,0.2804878048780488,0.36199095022624433,0.4702123660965984,0.14246575342465753,0.8575342465753425
50,Orlando Magic,0.43902439024390244,0.3756281407035176,0.4863153975051201,0.12907410410248094,0.870925895897519
51,Philadelphia 76ers,0.4634146341463415,0.36372453928225024,0.4761559383499547,0.15750076382523678,0.8424992361747632
52,Phoenix Suns,0.6585365853658537,0.39914163090128757,0.511439842209073,0.29259104227710336,0.7074089577228966
53,Portland Trail Blazers,0.25609756097560976,0.3493282149712092,0.4644976076555024,0.16626775171533428,0.8337322482846657
54,Sacramento Kings,0.5365853658536586,0.3508522727272727,0.4831107619795758,0.21661538461538463,0.7833846153846153
55,San Antonio Spurs,0.7682926829268293,0.38472834067547723,0.49578313253012046,0.21475875118259224,0.7852412488174078
56,Seattle SuperSonics,0.4268292682926829,0.37093807480073576,0.48661417322834644,0.24303382506332885,0.7569661749366712
57,Toronto Raptors,0.32926829268292684,0.37530864197530867,0.4791791193464834,0.24401265250790782,0.7559873474920922
58,Utah Jazz,0.5,0.3362162162162162,0.4606209769026884,0.1490252940228774,0.8509747059771227
59,Washington Wizards,0.5121951219512195,0.3565279770444763,0.4709236031927024,0.20943509615384615,0.7905649038461539
60,Atlanta Hawks,0.36585365853658536,0.3285163776493256,0.4668166479190101,0.16290018832391714,0.8370998116760828
61,Boston Celtics,0.2926829268292683,0.36710833982852686,0.4616128408431638,0.1987914471645491,0.8012085528354509
62,Charlotte Bobcats,0.4024390243902439,0.35703125,0.466716390080179,0.19268402830046666,0.8073159716995334
63,Chicago Bulls,0.5975609756097561,0.3880355699272433,0.4729082196830077,0.18565210865976287,0.8143478913402371
64,Cleveland Cavaliers,0.6097560975609756,0.35185185185185186,0.4727826417967263,0.21087413637729047,0.7891258636227095
65,Dallas Mavericks,0.8170731707317073,0.38105413105413105,0.4912663755458515,0.21794473765911207,0.782055262340888
66,Denver Nuggets,0.5487804878048781,0.33611111111111114,0.4995340167753961,0.21160911094783247,0.7883908890521675
67,Detroit Pistons,0.6463414634146342,0.34406130268199236,0.4813670592778529,0.2012646514497224,0.7987353485502776
68,Golden State Warriors,0.5121951219512195,0.3560528992878942,0.503935458480913,0.27894438138479,0.72105561861521
69,Houston Rockets,0.6341463414634146,0.3724247226624406,0.4748651564185545,0.2899816176470588,0.7100183823529411
70,Indiana Pacers,0.4268292682926829,0.3462922966162707,0.4622969837587007,0.211705532693187,0.788294467306813
71,Los Angeles Clippers,0.4878048780487805,0.3477297895902547,0.47386888273314864,0.1429249762583096,0.8570750237416904
72,Los Angeles Lakers,0.5121951219512195,0.35266821345707655,0.5050607287449392,0.258703481392557,0.741296518607443
73,Memphis Grizzlies,0.2682926829268293,0.3671071953010279,0.4911521824616595,0.21122828784119108,0.7887717121588089
74,Miami Heat,0.5365853658536586,0.34307992202729043,0.5034744156664561,0.24475190839694658,0.7552480916030534
75,Milwaukee Bucks,0.34146341463414637,0.35597826086956524,0.4954215948111408,0.21924337205838546,0.7807566279416145
76,Minnesota Timberwolves,0.3902439024390244,0.3526170798898072,0.48272676888970995,0.16748692709935403,0.8325130729006459
77,New Jersey Nets,0.5,0.36336515513126494,0.4899000637890708,0.26273710612948736,0.7372628938705126
78,New Orleans/Oklahoma City Hornets,0.47560975609756095,0.3622611464968153,0.4643779992617202,0.18819298771351514,0.8118070122864849
79,New York Knicks,0.4024390243902439,0.345985401459854,0.4871640593662254,0.21554436752674638,0.7844556324732537
80,Orlando Magic,0.4878048780487805,0.35550935550935553,0.49395475819032764,0.1579638752052545,0.8420361247947454
81,Philadelphia 76ers,0.4268292682926829,0.3450789793438639,0.4741271262309758,0.12843320848938827,0.8715667915106118
82,Phoenix Suns,0.7439024390243902,0.3994910941475827,0.5323108384458077,0.28665207877461707,0.7133479212253829
83,Portland Trail Blazers,0.3902439024390244,0.3457792207792208,0.4744186046511628,0.1927409261576971,0.8072590738423029
84,Sacramento Kings,0.4024390243902439,0.3502974223397224,0.4803745766088862,0.2316289038579302,0.7683710961420698
85,San Antonio Spurs,0.7073170731707317,0.3811659192825112,0.5043003985735264,0.24668141592920353,0.7533185840707964
86,Seattle SuperSonics,0.3780487804878049,0.36181943487250173,0.48715472281243966,0.21891973445986723,0.7810802655401328
87,Toronto Raptors,0.573170731707317,0.36270491803278687,0.492032264410781,0.2236138689476096,0.7763861310523904
88,Utah Jazz,0.6219512195121951,0.3352272727272727,0.5013850415512465,0.16318961520630507,0.836810384793695
89,Washington Wizards,0.5,0.3475836431226766,0.48194391087207067,0.23665689149560118,0.7633431085043988
90,Atlanta Hawks,0.45121951219512196,0.3562152133580705,0.47332846181951044,0.16452991452991453,0.8354700854700855
91,Boston Celtics,0.8048780487804879,0.38107416879795397,0.5061414654807285,0.24880687241489025,0.7511931275851098
92,Charlotte Bobcats,0.3902439024390244,0.3665973665973666,0.47564077479945216,0.22017088800732376,0.7798291119926762
93,Chicago Bulls,0.4024390243902439,0.3632183908045977,0.4523038156947444,0.19020550940096195,0.8097944905990381
94,Cleveland Cavaliers,0.5487804878048781,0.35751295336787564,0.4628371822239472,0.2305509929819322,0.7694490070180678
95,Dallas Mavericks,0.6219512195121951,0.35210263720598717,0.4951095461658842,0.21534919416730622,0.7846508058326938
96,Denver Nuggets,0.6097560975609756,0.3545171339563863,0.5039572979937419,0.2280477408354646,0.7719522591645354
97,Detroit Pistons,0.7195121951219512,0.3661654135338346,0.48113388239800803,0.20302243932224087,0.7969775606777592
98,Golden State Warriors,0.5853658536585366,0.3482837528604119,0.5060333269488604,0.2950310559006211,0.7049689440993789
99,Houston Rockets,0.6707317073170732,0.341534856473345,0.484872770987778,0.2548521946849806,0.7451478053150195
100,Indiana Pacers,0.43902439024390244,0.37357743691241957,0.47204344328238135,0.289003289003289,0.710996710996711
101,Los Angeles Clippers,0.2804878048780488,0.3243744207599629,0.4603056280283265,0.16741660201706748,0.8325833979829325
102,Los Angeles Lakers,0.6951219512195121,0.37806967447173045,0.5103611604499704,0.25682018187151656,0.7431798181284834
103,Memphis Grizzlies,0.2682926829268293,0.3485103991006183,0.49213392496974584,0.26406412349710556,0.7359358765028945
104,Miami Heat,0.18292682926829268,0.35761107064821557,0.46685472496473907,0.21669823232323232,0.7833017676767676
105,Milwaukee Bucks,0.3170731707317073,0.34424980959634427,0.4738586156111929,0.19466271312083025,0.8053372868791697
106,Minnesota Timberwolves,0.2682926829268293,0.35027799841143764,0.474091399784095,0.18468534545987972,0.8153146545401203
107,New Jersey Nets,0.4146341463414634,0.34825174825174826,0.4697211155378486,0.22170542635658916,0.7782945736434108
108,New Orleans Hornets,0.6829268292682927,0.38864898210980875,0.4896618357487923,0.23852266038846381,0.7614773396115362
109,New York Knicks,0.2804878048780488,0.33700137551581844,0.46709409768055815,0.2151842533668788,0.7848157466331213
110,Orlando Magic,0.6341463414634146,0.3862102217936355,0.5162397072278133,0.32174992243251627,0.6782500775674837
111,Philadelphia 76ers,0.4878048780487805,0.3172268907563025,0.48349719101123595,0.14320096269554752,0.8567990373044525
112,Phoenix Suns,0.6707317073170732,0.3934240362811791,0.5376644081307294,0.2601002654084341,0.7398997345915659
113,Portland Trail Blazers,0.5,0.37727910238429174,0.4681640625,0.21784295753131683,0.7821570424686831
114,Sacramento Kings,0.4634146341463415,0.37307973664959765,0.4879599306492005,0.20844769746874048,0.7915523025312595
115,San Antonio Spurs,0.6829268292682927,0.368944099378882,0.48691316992106354,0.25062266500622665,0.7493773349937733
116,Seattle SuperSonics,0.24390243902439024,0.3333333333333333,0.4615132118824881,0.13353242320819111,0.8664675767918089
117,Toronto Raptors,0.5,0.39204934886908843,0.4890829694323144,0.2169194171870354,0.7830805828129647
118,Utah Jazz,0.6585365853658537,0.37168949771689497,0.5224668000727669,0.16611043689320387,0.8338895631067961
119,Washington Wizards,0.524390243902439,0.3562577447335812,0.47451289116315687,0.24107542942494398,0.758924570575056
120,Atlanta Hawks,0.573170731707317,0.3655848132271892,0.4896222498962225,0.2531390482095799,0.7468609517904201
121,Boston Celtics,0.7560975609756098,0.3970479704797048,0.5096424266773805,0.21395862940154745,0.7860413705984526
122,Charlotte Bobcats,0.4268292682926829,0.3659447348767737,0.4790322580645161,0.21257342435307192,0.7874265756469281
123,Chicago Bulls,0.5,0.38128383604021654,0.47415811273185665,0.18886941279579317,0.8111305872042068
124,Cleveland Cavaliers,0.8048780487804879,0.39281437125748503,0.4945652173913043,0.2587542609234583,0.7412457390765417
125,Dallas Mavericks,0.6097560975609756,0.34987745098039214,0.4976644608797197,0.24106351550960117,0.7589364844903989
126,Denver Nuggets,0.6585365853658537,0.3710223425863236,0.4987085237432943,0.22688172043010751,0.7731182795698924
127,Detroit Pistons,0.47560975609756095,0.3493975903614458,0.4751824817518248,0.16450678457081871,0.8354932154291813
128,Golden State Warriors,0.35365853658536583,0.3728813559322034,0.48046594982078855,0.2090715804394047,0.7909284195605953
129,Houston Rockets,0.6463414634146342,0.375,0.48008213552361395,0.25375421391357644,0.7462457860864236
130,Indiana Pacers,0.43902439024390244,0.3779710144927536,0.47955182072829133,0.24364406779661016,0.7563559322033898
131,Los Angeles Clippers,0.23170731707317074,0.3536021150033047,0.4669110553733359,0.2259557945041816,0.7740442054958184
132,Los Angeles Lakers,0.7926829268292683,0.3608179419525066,0.505032021957914,0.21716086520555794,0.782839134794442
133,Memphis Grizzlies,0.2926829268292683,0.35985533453887886,0.4739673390970221,0.1752495642528918,0.8247504357471083
134,Miami Heat,0.524390243902439,0.35683629675045986,0.4889332003988036,0.24541077339753234,0.7545892266024676
135,Milwaukee Bucks,0.4146341463414634,0.36292613636363635,0.4671778567420984,0.2084381939304219,0.791561806069578
136,Minnesota Timberwolves,0.2926829268292683,0.35282651072124754,0.46738090682992156,0.227460833579663,0.7725391664203369
137,New Jersey Nets,0.4146341463414634,0.37579250720461094,0.4734430327015205,0.265452876376989,0.734547123623011
138,New Orleans Hornets,0.5975609756097561,0.36435124508519,0.4865702479338843,0.23971096449890042,0.7602890355010996
139,New York Knicks,0.3902439024390244,0.36033274956217165,0.48554191803619723,0.3220984346354534,0.6779015653645466
140,Oklahoma City Thunder,0.2804878048780488,0.34562697576396206,0.46315241893532166,0.14130434782608695,0.8586956521739131
141,Orlando Magic,0.7195121951219512,0.3805309734513274,0.4947294448348559,0.33463216957605985,0.6653678304239401
142,Philadelphia 76ers,0.5,0.3180970149253731,0.48644688644688644,0.16411512553582364,0.8358848744641764
143,Phoenix Suns,0.5609756097560976,0.38269896193771624,0.5371428571428571,0.21583271097834206,0.784167289021658
144,Portland Trail Blazers,0.6585365853658537,0.3832797427652733,0.49038266855638796,0.23945180166307362,0.7605481983369264
145,Sacramento Kings,0.2073170731707317,0.36762860727728985,0.47220585346690236,0.23844427823485415,0.7615557217651459
146,San Antonio Spurs,0.6585365853658537,0.38580246913580246,0.49185999185999185,0.24793388429752067,0.7520661157024794
147,Toronto Raptors,0.4024390243902439,0.3716058960434445,0.4782689450222883,0.19316649183275889,0.8068335081672411
148,Utah Jazz,0.5853658536585366,0.3493761140819964,0.5000908925649882,0.16940963309678395,0.8305903669032161
149,Washington Wizards,0.23170731707317074,0.3297161936560935,0.4762690122778083,0.18001502629601804,0.8199849737039819
